Closeness Centrality — full node ranking
==================================================================================
Sorted by raw score (descending).
Normalisation: log-normalised.
Total nodes: 6,763
==================================================================================

Rank    Node                                                       Raw Score  Norm Score
752     parse_type                                                0.33732415    0.634524
753     sphinxcontrib-youtube                                     0.33729050    0.634408
754     pluggy                                                    0.33727368    0.634349
755     distributed                                               0.33727368    0.634349
756     cupy-cuda91                                               0.33724004    0.634232
757     cupy-cuda80                                               0.33724004    0.634232
758     neo4j-graphrag                                            0.33718959    0.634057
759     falkordb                                                  0.33717277    0.633999
760     databricks-agents                                         0.33717277    0.633999
761     bert-score                                                0.33717277    0.633999
762     prefect-slack                                             0.33715596    0.633941
763     cattrs                                                    0.33712235    0.633824
764     sanic-ext                                                 0.33710554    0.633766
765     tableschema-sql                                           0.33703833    0.633533
766     pydap                                                     0.33703833    0.633533
767     mpmath                                                    0.33700473    0.633416
768     trio-typing                                               0.33698794    0.633358
769     qtconsole                                                 0.33690399    0.633066
770     mkdocs-material                                           0.33683686    0.632833
771     dvc-webhdfs                                               0.33683686    0.632833
772     asdf-astropy                                              0.33682008    0.632775
773     portalocker                                               0.33680331    0.632717
774     protobuf                                                  0.33680331    0.632717
775     pytype                                                    0.33678653    0.632659
776     scmrepo                                                   0.33676976    0.632600
777     python-utils                                              0.33673622    0.632484
778     sphinx-design                                             0.33673622    0.632484
779     txaio                                                     0.33668592    0.632309
780     voyageai                                                  0.33661888    0.632077
781     snowplow-tracker                                          0.33658537    0.631960
782     cfgrib                                                    0.33658537    0.631960
783     pyquery                                                   0.33656861    0.631902
784     sphinxcontrib-websupport                                  0.33655186    0.631844
785     ddgs                                                      0.33650162    0.631670
786     lamindb_setup                                             0.33648487    0.631612
787     jaraco.vcs                                                0.33646813    0.631553
788     pymap3d                                                   0.33641791    0.631379
789     ibm_watsonx_ai                                            0.33641791    0.631379
790     datamodel_code_generator                                  0.33635097    0.631147
791     pytest-sugar                                              0.33633425    0.631089
792     dvc-render                                                0.33633425    0.631089
793     pytest-qt                                                 0.33630079    0.630972
794     ibm-watsonx-ai                                            0.33621718    0.630682
795     dissolve                                                  0.33616704    0.630508
796     pytest-html                                               0.33611691    0.630334
797     pytest-memray                                             0.33611691    0.630334
798     exa-py                                                    0.33610020    0.630276
799     jupyterlite-pyodide-kernel                                0.33608350    0.630218
800     pytest-env                                                0.33608350    0.630218
801     termcolor                                                 0.33606680    0.630160
802     gymnax                                                    0.33603339    0.630044
803     asgiref                                                   0.33600000    0.629928
804     python-discovery                                          0.33598331    0.629870
805     requests_gssapi                                           0.33596661    0.629812
806     browser-use-sdk                                           0.33586649    0.629464
807     desdeo                                                    0.33586649    0.629464
808     sacrebleu                                                 0.33584981    0.629406
809     kedro-neptune                                             0.33583313    0.629348
810     update_checker                                            0.33581645    0.629290
811     sphinxcontrib-htmlhelp                                    0.33579977    0.629233
812     dash_mantine_components                                   0.33578310    0.629175
813     dash-mantine-components                                   0.33578310    0.629175
814     sphinxcontrib-qthelp                                      0.33576642    0.629117
815     nbdev                                                     0.33576642    0.629117
816     dvc-s3                                                    0.33574975    0.629059
817     pytest-subprocess                                         0.33573308    0.629001
818     furiosa-runtime                                           0.33571641    0.628943
819     Sphinx                                                    0.33571641    0.628943
820     rstcheck                                                  0.33569975    0.628885
821     nitpick                                                   0.33569975    0.628885
822     sphinxcontrib-applehelp                                   0.33568308    0.628827
823     ploomber-core                                             0.33568308    0.628827
824     PyTest                                                    0.33566642    0.628769
825     sphinxcontrib-serializinghtml                             0.33563310    0.628654
826     pyTest                                                    0.33563310    0.628654
827     gdown                                                     0.33559978    0.628538
828     sphinx-substitution-extensions                            0.33556647    0.628422
829     tzlocal                                                   0.33554982    0.628364
830     mkdocstrings-python-xref                                  0.33553317    0.628306
831     chromadb-client                                           0.33546659    0.628075
832     sphinx-tabs                                               0.33544995    0.628017
833     donfig                                                    0.33535013    0.627671
834     sphinxcontrib-bibtex                                      0.33533350    0.627613
835     sgqlc                                                     0.33525037    0.627324
836     streamlit-pdf                                             0.33521713    0.627208
837     mujoco                                                    0.33520052    0.627151
838     neptune-sklearn                                           0.33520052    0.627151
839     aboutcode-toolkit                                         0.33513406    0.626920
840     dvc-azure                                                 0.33511745    0.626862
841     testfixtures                                              0.33510085    0.626804
842     sphinxcontrib-devhelp                                     0.33510085    0.626804
843     ezdxf                                                     0.33510085    0.626804
844     packageurl_python                                         0.33505104    0.626631
845     id                                                        0.33503443    0.626574
846     packageurl-python                                         0.33498464    0.626400
847     rio-vrt                                                   0.33496805    0.626343
848     pytest-remotedata                                         0.33491828    0.626170
849     colorlog                                                  0.33491828    0.626170
850     chex                                                      0.33491828    0.626170
851     pytablereader                                             0.33483536    0.625882
852     pyspark                                                   0.33481878    0.625824
853     numpydoc                                                  0.33481878    0.625824
854     pythainlp                                                 0.33480220    0.625766
855     sagemaker-mlflow                                          0.33470277    0.625421
856     pydash                                                    0.33468620    0.625363
857     bokeh                                                     0.33468620    0.625363
858     pint-pandas                                               0.33463651    0.625190
859     sqlakeyset                                                0.33461995    0.625133
860     jupyter_sphinx                                            0.33458684    0.625018
861     anndata2ri                                                0.33458684    0.625018
862     yfinance                                                  0.33458684    0.625018
863     torchio                                                   0.33457028    0.624960
864     humanize                                                  0.33448753    0.624672
865     conda-package-streaming                                   0.33447099    0.624615
866     neptune-xgboost                                           0.33443790    0.624500
867     coverage[toml]                                            0.33443790    0.624500
868     pytokens                                                  0.33437175    0.624270
869     libcst                                                    0.33437175    0.624270
870     dvc-oss                                                   0.33437175    0.624270
871     jaraco.packaging                                          0.33432216    0.624097
872     neptune-lightgbm                                          0.33430563    0.624040
873     ipyvuetify                                                0.33428910    0.623982
874     fire                                                      0.33427258    0.623925
875     pygithub                                                  0.33427258    0.623925
876     groq                                                      0.33425606    0.623868
877     cupy-cuda90                                               0.33418998    0.623638
878     rhoknp                                                    0.33417346    0.623580
879     picologging                                               0.33410742    0.623351
880     websocket-client                                          0.33405790    0.623178
881     jupyter-core                                              0.33402490    0.623064
882     jupyter-server-proxy                                      0.33400840    0.623006
883     petl                                                      0.33400840    0.623006
884     click-option-group                                        0.33395891    0.622834
885     xgboost                                                   0.33394242    0.622777
886     adbc-driver-postgresql                                    0.33394242    0.622777
887     pyviz-comms                                               0.33392593    0.622719
888     pgspecial                                                 0.33392593    0.622719
889     web-compile                                               0.33390944    0.622662
890     sagemaker-mlops                                           0.33389295    0.622605
891     remyxai                                                   0.33382701    0.622375
892     pygsp                                                     0.33382701    0.622375
893     mistralai                                                 0.33382701    0.622375
894     azureml-mlflow                                            0.33381053    0.622318
895     pytest-enabler                                            0.33379406    0.622261
896     azure-storage-blob                                        0.33377758    0.622203
897     lxml                                                      0.33372816    0.622032
898     dataset                                                   0.33372816    0.622032
899     sphinx_panels                                             0.33369522    0.621917
900     sphinxcontrib-video                                       0.33359645    0.621573
901     pytest-subtests                                           0.33357999    0.621516
902     onnxruntime                                               0.33356354    0.621459
903     dvc-objects                                               0.33356354    0.621459
904     pyright                                                   0.33356354    0.621459
905     dvc-hdfs                                                  0.33354708    0.621402
906     in-toto-attestation                                       0.33354708    0.621402
907     sphinx-markdown-builder                                   0.33353063    0.621344
908     sphinx_rtd_theme                                          0.33348128    0.621173
909     motor                                                     0.33348128    0.621173
910     fastembed                                                 0.33346484    0.621115
911     cupy                                                      0.33346484    0.621115
912     validator-collection                                      0.33346484    0.621115
913     dvc-gdrive                                                0.33344839    0.621058
914     neptune-sacred                                            0.33344839    0.621058
915     sphinx-togglebutton                                       0.33343195    0.621001
916     magic-impute                                              0.33336620    0.620772
917     daphne                                                    0.33334977    0.620715
918     colour-science                                            0.33333333    0.620658
919     mlx-vlm                                                   0.33333333    0.620658
920     praw                                                      0.33331690    0.620601
921     sphinx-btn                                                0.33328405    0.620486
922     sphinx-multitoc-numbering                                 0.33326762    0.620429
923     sphinx-panels                                             0.33325120    0.620372
924     gget                                                      0.33323477    0.620315
925     pytest-lsp                                                0.33323477    0.620315
926     colorcet                                                  0.33321835    0.620258
927     adbc-driver-sqlite                                        0.33320193    0.620201
928     sphinx-sitemap                                            0.33316910    0.620086
929     azure-ai-ml                                               0.33311986    0.619915
930     cupy-cuda11x                                              0.33307063    0.619744
931     deal-solver                                               0.33305423    0.619686
932     sphinx-thebe                                              0.33303783    0.619629
933     sqlalchemy-singlestoredb                                  0.33302142    0.619572
934     pynacl                                                    0.33300502    0.619515
935     sqlglot                                                   0.33300502    0.619515
936     asttokens                                                 0.33298862    0.619458
937     sphinx_thebe                                              0.33298862    0.619458
938     gensim                                                    0.33295583    0.619344
939     rfc3161-client                                            0.33295583    0.619344
940     esda                                                      0.33293944    0.619287
941     cupy-cuda13x                                              0.33292305    0.619230
942     lz4                                                       0.33292305    0.619230
943     mdit-py-plugins                                           0.33290666    0.619173
944     scriptconfig                                              0.33290666    0.619173
945     sphinx-issues                                             0.33287388    0.619059
946     neptune-mlflow                                            0.33284111    0.618945
947     prettytable                                               0.33282473    0.618888
948     jsondiff                                                  0.33280835    0.618831
949     aiooss2                                                   0.33274284    0.618603
950     sciform                                                   0.33274284    0.618603
951     safety-schemas                                            0.33274284    0.618603
952     nvidia-cutlass-dsl-libs-cu13                              0.33272647    0.618546
953     nvidia-cutlass-dsl-libs-base                              0.33272647    0.618546
954     nanoarrow                                                 0.33271010    0.618489
955     wxPython                                                  0.33271010    0.618489
956     kazoo                                                     0.33271010    0.618489
957     pynndescent                                               0.33271010    0.618489
958     dvc-task                                                  0.33267736    0.618375
959     distributed-ucxx-cu12                                     0.33251377    0.617805
960     agate                                                     0.33249742    0.617748
961     distributed-ucxx-cu13                                     0.33248107    0.617691
962     pandas-stubs                                              0.33236667    0.617293
963     usort                                                     0.33235034    0.617236
964     pySOT                                                     0.33235034    0.617236
965     svg.path                                                  0.33235034    0.617236
966     docutils                                                  0.33231767    0.617122
967     fireworks-ai                                              0.33230134    0.617065
968     lightning-utilities                                       0.33221971    0.616781
969     sanic_testing                                             0.33213812    0.616497
970     python-frontmatter                                        0.33213812    0.616497
971     pytest-aiohttp                                            0.33213812    0.616497
972     dvc-gs                                                    0.33205657    0.616213
973     pytest-beartype                                           0.33205657    0.616213
974     hishel                                                    0.33202396    0.616099
975     neptune-aws                                               0.33199136    0.615986
976     xport                                                     0.33197506    0.615929
977     gmpy2                                                     0.33197506    0.615929
978     jaraco.envs                                               0.33195876    0.615872
979     altair-tiles                                              0.33195876    0.615872
980     multipart                                                 0.33194247    0.615815
981     optimum-amd                                               0.33192617    0.615759
982     sanic-testing                                             0.33190988    0.615702
983     kfp-kubernetes                                            0.33187730    0.615588
984     coredis                                                   0.33186101    0.615532
985     kagglehub                                                 0.33186101    0.615532
986     kubernetes                                                0.33186101    0.615532
987     mkdocstrings-python                                       0.33184473    0.615475
988     neptune-tensorflow-keras                                  0.33182844    0.615418
989     piccolo                                                   0.33182844    0.615418
990     mkdocs-rss-plugin                                         0.33176332    0.615191
991     tableschema                                               0.33173077    0.615078
992     pytest-home                                               0.33168195    0.614908
993     PyNaCl                                                    0.33168195    0.614908
994     webtest                                                   0.33164942    0.614794
995     svglib                                                    0.33164942    0.614794
996     pooch                                                     0.33164942    0.614794
997     sphinxcontrib-jsmath                                      0.33163315    0.614738
998     httpbin                                                   0.33153560    0.614398
999     pytest-rerunfailures                                      0.33153560    0.614398
1000    contourpy                                                 0.33151934    0.614341
1001    terminado                                                 0.33147059    0.614171
1002    jupyter_core                                              0.33145434    0.614115
1003    testtools                                                 0.33135689    0.613775
1004    rmm-cu12                                                  0.33132442    0.613662
1005    pytest-jupyter                                            0.33130818    0.613605
1006    pinecone-text                                             0.33129195    0.613549
1007    dask-glm                                                  0.33129195    0.613549
1008    rmm-cu13                                                  0.33129195    0.613549
1009    keras                                                     0.33127572    0.613492
1010    pyfive                                                    0.33125949    0.613436
1011    pynrrd                                                    0.33124326    0.613379
1012    mypy-zope                                                 0.33116215    0.613096
1013    sphinxcontrib-sass                                        0.33111351    0.612927
1014    tinycss2                                                  0.33109729    0.612870
1015    pinecone-client                                           0.33109729    0.612870
1016    google-adk-community                                      0.33108108    0.612814
1017    readabilipy                                               0.33103246    0.612644
1018    sagemaker_schema_inference_artifacts                      0.33101625    0.612588
1019    jmetalpy                                                  0.33100005    0.612531
1020    statsig                                                   0.33098385    0.612475
1021    pytest-codspeed                                           0.33096765    0.612418
1022    requests-cache                                            0.33085429    0.612023
1023    minatar                                                   0.33083810    0.611967
1024    mlx                                                       0.33082192    0.611910
1025    path                                                      0.33080573    0.611854
1026    bottleneck                                                0.33075719    0.611685
1027    neptune-fastai                                            0.33069249    0.611459
1028    python-jose                                               0.33066015    0.611346
1029    ml-collections                                            0.33064398    0.611290
1030    onnxscript                                                0.33062781    0.611234
1031    geoviews                                                  0.33062781    0.611234
1032    empack                                                    0.33061165    0.611177
1033    pytest-retry                                              0.33057932    0.611064
1034    pyreadline3                                               0.33057932    0.611064
1035    tox-uv-bare                                               0.33057932    0.611064
1036    h3                                                        0.33057932    0.611064
1037    cjdk                                                      0.33051469    0.610839
1038    sphinx_issues                                             0.33049853    0.610783
1039    click-repl                                                0.33045008    0.610614
1040    tf-nightly                                                0.33043393    0.610558
1041    subprocess-tee                                            0.33041779    0.610501
1042    gcsfs                                                     0.33038550    0.610389
1043    sentry-sdk                                                0.33036936    0.610332
1044    cupy-cuda92                                               0.33035322    0.610276
1045    cupy-cuda100                                              0.33035322    0.610276
1046    cupy-cuda101                                              0.33035322    0.610276
1047    docstring_parser                                          0.33030481    0.610107
1048    pytest-textual-snapshot                                   0.33030481    0.610107
1049    beanie-batteries-queue                                    0.33030481    0.610107
1050    mongoengine                                               0.33027254    0.609995
1051    pydivert                                                  0.33027254    0.609995
1052    simpervisor                                               0.33024028    0.609882
1053    thinc                                                     0.33024028    0.609882
1054    pdbpp                                                     0.33024028    0.609882
1055    cupy-cuda111                                              0.33022415    0.609826
1056    resampy                                                   0.33022415    0.609826
1057    cupy-cuda112                                              0.33022415    0.609826
1058    pytest-datadir                                            0.33022415    0.609826
1059    cupy-cuda110                                              0.33022415    0.609826
1060    cupy-cuda102                                              0.33022415    0.609826
1061    tox-asdf                                                  0.33020803    0.609770
1062    pytest_benchmark                                          0.33019190    0.609713
1063    cupy-cuda114                                              0.33015966    0.609601
1064    cupy-cuda113                                              0.33015966    0.609601
1065    nc-time-axis                                              0.33015966    0.609601
1066    cupy-cuda116                                              0.33015966    0.609601
1067    sortedcontainers-pydantic                                 0.33015966    0.609601
1068    cupy-cuda115                                              0.33015966    0.609601
1069    cupy-cuda117                                              0.33015966    0.609601
1070    faicons                                                   0.33014354    0.609545
1071    send2trash                                                0.33012742    0.609488
1072    jupyter-console                                           0.33007908    0.609320
1073    cairocffi                                                 0.33003075    0.609151
1074    segments                                                  0.33001464    0.609095
1075    python-lsp-ruff                                           0.32999854    0.609039
1076    numba                                                     0.32999854    0.609039
1077    Shapely                                                   0.32998243    0.608983
1078    evalplus                                                  0.32996633    0.608927
1079    intersphinx_registry                                      0.32996633    0.608927
1080    stdlibs                                                   0.32996633    0.608927
1081    certifi                                                   0.32995023    0.608870
1082    sigstore-rekor-types                                      0.32993413    0.608814
1083    tensorflow-cpu                                            0.32991803    0.608758
1084    dvc-http                                                  0.32991803    0.608758
1085    orjson                                                    0.32991803    0.608758
1086    torchvision                                               0.32986975    0.608590
1087    asgi-csrf                                                 0.32986975    0.608590
1088    polyfactory                                               0.32982148    0.608421
1089    emoji                                                     0.32982148    0.608421
1090    temporalio                                                0.32982148    0.608421
1091    pytest-instafail                                          0.32980539    0.608365
1092    ml_collections                                            0.32977323    0.608253
1093    prisma                                                    0.32972499    0.608084
1094    fissix                                                    0.32970891    0.608028
1095    asdf-standard                                             0.32970891    0.608028
1096    pyshacl                                                   0.32964462    0.607804
1097    scipy-doctest                                             0.32964462    0.607804
1098    dvc-webdav                                                0.32962855    0.607748
1099    hcrystalball                                              0.32959641    0.607636
1100    celery                                                    0.32959641    0.607636
1101    langchain-memgraph                                        0.32959641    0.607636
1102    flake8-typechecking-import                                0.32951611    0.607356
1103    mlx-lm                                                    0.32945189    0.607131
1104    interrogate                                               0.32945189    0.607131
1105    faster-coco-eval                                          0.32940374    0.606963
1106    munch                                                     0.32938770    0.606907
1107    sentry_sdk                                                0.32927542    0.606516
1108    anyio                                                     0.32925939    0.606460
1109    fastparquet                                               0.32924335    0.606404
1110    strenum                                                   0.32922732    0.606348
1111    pytest-vcr                                                0.32922732    0.606348
1112    cpplint                                                   0.32921130    0.606292
1113    dependency-injector                                       0.32917924    0.606180
1114    django-stubs                                              0.32916322    0.606124
1115    duckdb                                                    0.32916322    0.606124
1116    pytest-random-order                                       0.32914720    0.606068
1117    litdata                                                   0.32913118    0.606012
1118    neptune-airflow                                           0.32909914    0.605900
1119    pytest-dotenv                                             0.32908312    0.605844
1120    soxr                                                      0.32906711    0.605788
1121    PyGithub                                                  0.32906711    0.605788
1122    mdformat-myst                                             0.32906711    0.605788
1123    py-partiql-parser                                         0.32905109    0.605733
1124    dvc-ssh                                                   0.32903508    0.605677
1125    eval-type-backport                                        0.32897105    0.605453
1126    progressbar2                                              0.32895505    0.605397
1127    fastembed-gpu                                             0.32893905    0.605341
1128    hatch-fancy-pypi-readme                                   0.32892305    0.605285
1129    platformdirs                                              0.32889105    0.605174
1130    aiosqlite                                                 0.32882708    0.604950
1131    ordered-set                                               0.32879510    0.604839
1132    StrEnum                                                   0.32876313    0.604727
1133    flake8-modern-annotations                                 0.32874714    0.604671
1134    llm-blender                                               0.32873116    0.604615
1135    reno                                                      0.32868323    0.604448
1136    arpeggio                                                  0.32866725    0.604392
1137    lion-pytorch                                              0.32860336    0.604169
1138    opentelemetry-exporter-otlp-proto-http                    0.32860336    0.604169
1139    pylama                                                    0.32857143    0.604058
1140    pytest-console-scripts                                    0.32855546    0.604002
1141    opentelemetry-util-genai                                  0.32853950    0.603946
1142    permetrics                                                0.32853950    0.603946
1143    ipydatawidgets                                            0.32853950    0.603946
1144    nox                                                       0.32853950    0.603946
1145    pytest-mypy-plugins                                       0.32853950    0.603946
1146    warp-lang                                                 0.32852354    0.603890
1147    redis                                                     0.32850758    0.603835
1148    cer                                                       0.32849162    0.603779
1149    legacy-api-wrap                                           0.32849162    0.603779
1150    fastjsonschema                                            0.32849162    0.603779
1151    onnx                                                      0.32844375    0.603612
1152    arrow                                                     0.32842780    0.603556
1153    jaraco-classes                                            0.32842780    0.603556
1154    pkginfo                                                   0.32841185    0.603500
1155    xai_sdk                                                   0.32841185    0.603500
1156    mkdocs-mermaid2-plugin                                    0.32841185    0.603500
1157    charcut                                                   0.32839590    0.603445
1158    pytest-sanic                                              0.32839590    0.603445
1159    line_profiler                                             0.32837995    0.603389
1160    intersphinx-registry                                      0.32837995    0.603389
1161    lightgbm                                                  0.32837995    0.603389
1162    python-lsp-jsonrpc                                        0.32836401    0.603333
1163    simple-websocket                                          0.32833212    0.603222
1164    dagger-io                                                 0.32831618    0.603166
1165    pylibxc2                                                  0.32830024    0.603111
1166    nbclassic                                                 0.32830024    0.603111
1167    pytest-metadata                                           0.32826836    0.602999
1168    mir-eval                                                  0.32825243    0.602944
1169    tensorboardX                                              0.32825243    0.602944
1170    langfuse                                                  0.32823649    0.602888
1171    pytest-localftpserver                                     0.32823649    0.602888
1172    catboost                                                  0.32812500    0.602498
1173    check-manifest                                            0.32807724    0.602332
1174    syrupy                                                    0.32798176    0.601998
1175    click-default-group                                       0.32798176    0.601998
1176    datapackage                                               0.32791814    0.601776
1177    spatialpandas                                             0.32788634    0.601665
1178    cloudpickle                                               0.32787044    0.601609
1179    dockerctx                                                 0.32785455    0.601553
1180    ossfs                                                     0.32785455    0.601553
1181    stanio                                                    0.32785455    0.601553
1182    vaa                                                       0.32783865    0.601498
1183    limits                                                    0.32783865    0.601498
1184    lazy_loader                                               0.32782276    0.601442
1185    importlib_resources                                       0.32782276    0.601442
1186    cubed-xarray                                              0.32779097    0.601331
1187    jinja2-ansible-filters                                    0.32777508    0.601276
1188    mir_eval                                                  0.32777508    0.601276
1189    resend                                                    0.32775920    0.601220
1190    mitmproxy                                                 0.32772743    0.601109
1191    docling-ibm-models                                        0.32772743    0.601109
1192    textual                                                   0.32769566    0.600998
1193    cerebras-cloud-sdk                                        0.32769566    0.600998
1194    torchtext                                                 0.32761628    0.600721
1195    checkdeps                                                 0.32760041    0.600665
1196    pytz                                                      0.32760041    0.600665
1197    ai21                                                      0.32758454    0.600610
1198    mldesigner                                                0.32756867    0.600554
1199    Jinja2                                                    0.32755280    0.600499
1200    fastmcp                                                   0.32748935    0.600277
1201    sphinx-pytest                                             0.32747349    0.600222
1202    keras-nightly                                             0.32745763    0.600166
1203    qdrant-client                                             0.32745763    0.600166
1204    pyre-check                                                0.32739421    0.599945
1205    ruff-api                                                  0.32737836    0.599889
1206    kivy                                                      0.32736251    0.599834
1207    pytest-black                                              0.32734666    0.599779
1208    deepchem                                                  0.32729913    0.599612
1209    pytest-split                                              0.32729913    0.599612
1210    finch-tensor                                              0.32729913    0.599612
1211    attacut                                                   0.32728329    0.599557
1212    pytest-playwright                                         0.32725161    0.599446
1213    soundfile                                                 0.32725161    0.599446
1214    sphinx-automodapi                                         0.32721994    0.599336
1215    pytest-assume                                             0.32720410    0.599280
1216    clickhouse-connect                                        0.32718827    0.599225
1217    traittypes                                                0.32718827    0.599225
1218    fastapi-pagination                                        0.32718827    0.599225
1219    vocos                                                     0.32714078    0.599059
1220    quart                                                     0.32710913    0.598948
1221    numpy_groupies                                            0.32706167    0.598782
1222    sphinx_external_toc                                       0.32706167    0.598782
1223    alembic                                                   0.32704585    0.598727
1224    array-api-strict                                          0.32703003    0.598672
1225    promptflow-devkit                                         0.32703003    0.598672
1226    azureml-ai-monitoring                                     0.32703003    0.598672
1227    pytest-arraydiff                                          0.32703003    0.598672
1228    execnet                                                   0.32699840    0.598561
1229    tzdata                                                    0.32698259    0.598506
1230    hf-xet                                                    0.32695097    0.598395
1231    configargparse                                            0.32691936    0.598285
1232    pyluach                                                   0.32691936    0.598285
1233    rpy2-rinterface                                           0.32690355    0.598229
1234    python-pptx                                               0.32684035    0.598008
1235    tiktoken                                                  0.32682455    0.597953
1236    gammatone                                                 0.32682455    0.597953
1237    mapbox_earcut                                             0.32680876    0.597898
1238    pytest-reportlog                                          0.32679296    0.597843
1239    db-dtypes                                                 0.32679296    0.597843
1240    pytest_cov                                                0.32676138    0.597732
1241    furiosa-common                                            0.32674559    0.597677
1242    simple_parsing                                            0.32668245    0.597456
1243    zstandard                                                 0.32666667    0.597401
1244    cohere                                                    0.32665089    0.597346
1245    numpy-groupies                                            0.32665089    0.597346
1246    zipp                                                      0.32665089    0.597346
1247    parsimonious                                              0.32665089    0.597346
1248    pykdtree                                                  0.32654047    0.596960
1249    kombu                                                     0.32654047    0.596960
1250    sweeps                                                    0.32654047    0.596960
1251    wasmtime                                                  0.32650893    0.596849
1252    bandit                                                    0.32649317    0.596794
1253    narwhals                                                  0.32647740    0.596739
1254    jaraco.tidelift                                           0.32646164    0.596684
1255    SimpleSQLite                                              0.32646164    0.596684
1256    bedrock-agentcore                                         0.32643012    0.596574
1257    shtab                                                     0.32639861    0.596463
