PageRank — full node ranking
==================================================================================
Sorted by raw score (descending).
Normalisation: log-normalised.
Total nodes: 6,765
==================================================================================

Rank    Node                                                       Raw Score  Norm Score
1198    flake8~                                                   0.00010481    0.000606
1199    google-cloud-aiplatform                                   0.00010481    0.000606
1200    pep440                                                    0.00010477    0.000605
1201    timm                                                      0.00010476    0.000605
1202    pytest-tornasync                                          0.00010474    0.000605
1203    aws-cdk.assets                                            0.00010469    0.000604
1204    standard-chunk                                            0.00010467    0.000604
1205    parse                                                     0.00010467    0.000604
1206    sphinx-automodapi                                         0.00010450    0.000601
1207    ibis-framework                                            0.00010450    0.000601
1208    Shapely                                                   0.00010438    0.000599
1209    netCDF4                                                   0.00010435    0.000598
1210    testresources                                             0.00010430    0.000597
1211    aws-cdk.aws-codestarnotifications                         0.00010427    0.000597
1212    pygraphviz                                                0.00010427    0.000597
1213    betamax                                                   0.00010426    0.000597
1214    flake8-import-order                                       0.00010426    0.000597
1215    cheroot                                                   0.00010423    0.000596
1216    sphinx_design                                             0.00010423    0.000596
1217    fastavro                                                  0.00010421    0.000596
1218    aws-cdk.aws-ecr                                           0.00010385    0.000589
1219    editorconfig                                              0.00010379    0.000588
1220    amqp                                                      0.00010378    0.000588
1221    mako                                                      0.00010377    0.000588
1222    librosa                                                   0.00010368    0.000587
1223    aws-cdk.aws-sqs                                           0.00010366    0.000586
1224    pyahocorasick                                             0.00010360    0.000585
1225    blosc2                                                    0.00010359    0.000585
1226    dvc                                                       0.00010350    0.000584
1227    robotframework                                            0.00010349    0.000583
1228    cuda-pathfinder                                           0.00010340    0.000582
1229    cudf-cu12                                                 0.00010335    0.000581
1230    rich-click                                                0.00010333    0.000581
1231    typing_extensions~                                        0.00010331    0.000580
1232    cuda-bindings[all]                                        0.00010325    0.000579
1233    sphinx-prompt                                             0.00010312    0.000577
1234    mysqlclient                                               0.00010310    0.000577
1235    Click                                                     0.00010304    0.000576
1236    sphinx_book_theme                                         0.00010303    0.000575
1237    dropbox                                                   0.00010303    0.000575
1238    torchaudio                                                0.00010302    0.000575
1239    autocommand                                               0.00010297    0.000574
1240    pydata_sphinx_theme                                       0.00010297    0.000574
1241    pymssql                                                   0.00010290    0.000573
1242    alembic                                                   0.00010286    0.000572
1243    crashtest                                                 0.00010284    0.000572
1244    oiffile                                                   0.00010283    0.000572
1245    sagemaker-core                                            0.00010282    0.000572
1246    htmltools                                                 0.00010278    0.000571
1247    oci                                                       0.00010266    0.000569
1248    tap-py                                                    0.00010262    0.000568
1249    patchelf                                                  0.00010259    0.000568
1250    terminaltables                                            0.00010256    0.000567
1251    llama-parse                                               0.00010255    0.000567
1252    ipython[matplotlib]                                       0.00010250    0.000566
1253    jupyter_ai                                                0.00010250    0.000566
1254    ipython[matplotlib,test]                                  0.00010250    0.000566
1255    ipython-pygments-lexers                                   0.00010250    0.000566
1256    sphinx_toml                                               0.00010250    0.000566
1257    docrepr                                                   0.00010250    0.000566
1258    stack_data                                                0.00010250    0.000566
1259    cjdk                                                      0.00010249    0.000566
1260    gym                                                       0.00010249    0.000566
1261    langgraph                                                 0.00010244    0.000565
1262    soundfile                                                 0.00010242    0.000565
1263    pydeck                                                    0.00010240    0.000565
1264    jpype1                                                    0.00010220    0.000561
1265    distributed!                                              0.00010209    0.000559
1266    redis!                                                    0.00010209    0.000559
1267    polars[cloudpickle,rt64]                                  0.00010205    0.000559
1268    pyobjc-framework-CoreData                                 0.00010200    0.000558
1269    aws-cdk.aws-ssm                                           0.00010199    0.000557
1270    fastprogress                                              0.00010199    0.000557
1271    markdownify                                               0.00010197    0.000557
1272    kerchunk                                                  0.00010196    0.000557
1273    toolslm                                                   0.00010195    0.000557
1274    thinc                                                     0.00010193    0.000556
1275    smithy-core~                                              0.00010186    0.000555
1276    multipledispatch                                          0.00010185    0.000555
1277    pygments-styles                                           0.00010170    0.000553
1278    lsprotocol                                                0.00010168    0.000552
1279    libclang                                                  0.00010165    0.000552
1280    limits                                                    0.00010162    0.000551
1281    cyclopts                                                  0.00010160    0.000551
1282    pytest-datadir                                            0.00010157    0.000550
1283    libucx-cu13                                               0.00010147    0.000549
1284    types-pywin32                                             0.00010132    0.000546
1285    crcmod                                                    0.00010131    0.000546
1286    pytest-benchmark~                                         0.00010127    0.000545
1287    elasticsearch[vectorstore-mmr]                            0.00010125    0.000545
1288    types-colorama                                            0.00010119    0.000544
1289    submitit                                                  0.00010108    0.000542
1290    setuptools-scm                                            0.00010107    0.000542
1291    decopatch                                                 0.00010106    0.000542
1292    pyrate-limiter~                                           0.00010100    0.000540
1293    backoff                                                   0.00010098    0.000540
1294    wget                                                      0.00010095    0.000539
1295    pytest-jupyter                                            0.00010093    0.000539
1296    pandoc                                                    0.00010092    0.000539
1297    typer-slim                                                0.00010090    0.000539
1298    inflect                                                   0.00010090    0.000539
1299    chameleon                                                 0.00010085    0.000538
1300    codespell                                                 0.00010084    0.000538
1301    cssutils                                                  0.00010081    0.000537
1302    sphinx_rtd_theme~                                         0.00010074    0.000536
1303    jupyter_server                                            0.00010073    0.000536
1304    pytest-trio                                               0.00010067    0.000535
1305    allure-python-commons                                     0.00010065    0.000534
1306    psycopg2cffi                                              0.00010064    0.000534
1307    mpire[dill]                                               0.00010063    0.000534
1308    looseversion                                              0.00010059    0.000533
1309    sqlalchemy[asyncio]                                       0.00010057    0.000533
1310    ciso8601                                                  0.00010050    0.000532
1311    tf-keras                                                  0.00010048    0.000532
1312    dom-toml                                                  0.00010047    0.000531
1313    furl                                                      0.00010041    0.000530
1314    kerberos                                                  0.00010040    0.000530
1315    pytorch-lightning                                         0.00010039    0.000530
1316    graphemeu                                                 0.00010038    0.000530
1317    about-time                                                0.00010038    0.000530
1318    jupyterlite-core                                          0.00010037    0.000530
1319    google-cloud-secret-manager                               0.00010034    0.000529
1320    chex                                                      0.00010033    0.000529
1321    capturer                                                  0.00010023    0.000527
1322    tensorflow-gpu                                            0.00010021    0.000527
1323    deplacy                                                   0.00010017    0.000526
1324    fsspec[http]                                              0.00010016    0.000526
1325    types-mock                                                0.00010008    0.000525
1326    ipython!                                                  0.00010008    0.000525
1327    pyobjc-framework-FileProvider                             0.00010001    0.000523
1328    pyobjc-framework-IOBluetooth                              0.00010001    0.000523
1329    pyobjc-framework-Intents                                  0.00010001    0.000523
1330    pyobjc-framework-MetalPerformanceShaders                  0.00010001    0.000523
1331    pyobjc-framework-SharedWithYouCore                        0.00010001    0.000523
1332    nixl-cu12                                                 0.00009997    0.000523
1333    nixl-cu13                                                 0.00009997    0.000523
1334    sphinxcontrib-youtube                                     0.00009997    0.000523
1335    cupy                                                      0.00009996    0.000522
1336    DataProperty                                              0.00009992    0.000522
1337    openvino_tokenizers~                                      0.00009992    0.000522
1338    interrogate                                               0.00009990    0.000522
1339    scrapy                                                    0.00009990    0.000521
1340    pytest-qt                                                 0.00009987    0.000521
1341    memory_profiler                                           0.00009985    0.000521
1342    fake-http-header                                          0.00009984    0.000520
1343    libsass                                                   0.00009983    0.000520
1344    llama-index-embeddings-openai                             0.00009982    0.000520
1345    portend                                                   0.00009974    0.000519
1346    icalendar                                                 0.00009967    0.000517
1347    pytorch-ranger                                            0.00009956    0.000516
1348    selectors2                                                0.00009956    0.000516
1349    nvidia-cuda-nvcc-cu12                                     0.00009955    0.000515
1350    mpi4py                                                    0.00009953    0.000515
1351    jupyter-book                                              0.00009948    0.000514
1352    branca                                                    0.00009934    0.000512
1353    aiohttp~                                                  0.00009927    0.000511
1354    pure-sasl                                                 0.00009923    0.000510
1355    mwxml                                                     0.00009919    0.000509
1356    czifile                                                   0.00009916    0.000509
1357    fbpca                                                     0.00009911    0.000508
1358    snowflake-ml-python                                       0.00009898    0.000506
1359    jplephem                                                  0.00009889    0.000504
1360    pydantic~                                                 0.00009889    0.000504
1361    stone                                                     0.00009882    0.000503
1362    anywidget                                                 0.00009872    0.000501
1363    peft                                                      0.00009871    0.000501
1364    folium                                                    0.00009866    0.000500
1365    nbdime                                                    0.00009864    0.000500
1366    jsonref                                                   0.00009848    0.000497
1367    sagemaker-train                                           0.00009841    0.000496
1368    gremlinpython                                             0.00009839    0.000495
1369    geomet                                                    0.00009839    0.000495
1370    annoy                                                     0.00009838    0.000495
1371    sphinx-click                                              0.00009836    0.000495
1372    spacy                                                     0.00009831    0.000494
1373    pytest-socket                                             0.00009825    0.000493
1374    aws-cdk.aws-elasticloadbalancingv2                        0.00009820    0.000492
1375    databind-json                                             0.00009817    0.000492
1376    snowflake-core                                            0.00009812    0.000491
1377    pytest-param-files                                        0.00009808    0.000490
1378    uharfbuzz                                                 0.00009807    0.000490
1379    weaviate-client                                           0.00009802    0.000489
1380    langchain-classic                                         0.00009797    0.000488
1381    cohere                                                    0.00009786    0.000486
1382    ablog                                                     0.00009784    0.000486
1383    faker                                                     0.00009783    0.000486
1384    maturin                                                   0.00009773    0.000484
1385    json5                                                     0.00009772    0.000484
1386    pycodestyle~                                              0.00009770    0.000484
1387    funcy                                                     0.00009758    0.000482
1388    sphinx-astropy                                            0.00009757    0.000481
1389    readchar                                                  0.00009752    0.000480
1390    zict                                                      0.00009750    0.000480
1391    numba-cuda[cu12]                                          0.00009743    0.000479
1392    ziglang                                                   0.00009732    0.000477
1393    nvidia-cutlass-dsl                                        0.00009730    0.000477
1394    lightgbm                                                  0.00009726    0.000476
1395    evaluate                                                  0.00009726    0.000476
1396    httptools                                                 0.00009721    0.000475
1397    pytest-rerunfailures!                                     0.00009721    0.000475
1398    sqlalchemy[postgresql_psycopg2binary]                     0.00009715    0.000474
1399    aiopg                                                     0.00009714    0.000474
1400    azure-keyvault-secrets                                    0.00009712    0.000474
1401    solara[pytest]                                            0.00009708    0.000473
1402    databind-core                                             0.00009705    0.000472
1403    pyobjc-framework-CoreLocation                             0.00009702    0.000472
1404    colorcet                                                  0.00009698    0.000471
1405    jgo                                                       0.00009694    0.000470
1406    flake8-pyproject                                          0.00009690    0.000470
1407    tensorflow-metadata                                       0.00009688    0.000469
1408    nbconvert!                                                0.00009681    0.000468
1409    configparser                                              0.00009681    0.000468
1410    docspec                                                   0.00009677    0.000468
1411    scipy!                                                    0.00009674    0.000467
1412    tox-uv                                                    0.00009666    0.000466
1413    prettytable                                               0.00009658    0.000464
1414    intersphinx_registry[cli]                                 0.00009647    0.000462
1415    intersphinx_registry[lookup]                              0.00009647    0.000462
1416    setuptools-rust                                           0.00009643    0.000462
1417    panel                                                     0.00009643    0.000462
1418    google-cloud-bigquery-storage                             0.00009642    0.000462
1419    jaraco.itertools                                          0.00009641    0.000461
1420    sphinx-pytest                                             0.00009641    0.000461
1421    libucxx-cu12                                              0.00009637    0.000461
1422    Twisted                                                   0.00009637    0.000461
1423    hyperlink                                                 0.00009636    0.000460
1424    moto                                                      0.00009633    0.000460
1425    dominate                                                  0.00009632    0.000460
1426    eradicate                                                 0.00009625    0.000459
1427    adlfs                                                     0.00009624    0.000458
1428    pyclipper                                                 0.00009616    0.000457
1429    mkdocs-material-extensions                                0.00009616    0.000457
1430    py4j                                                      0.00009610    0.000456
1431    pytest-coverage                                           0.00009607    0.000456
1432    pytest-localftpserver                                     0.00009607    0.000456
1433    libcudf-cu12                                              0.00009604    0.000455
1434    tensorflow-io-gcs-filesystem                              0.00009604    0.000455
1435    nvidia-nvvm                                               0.00009603    0.000455
1436    nvidia-cusparse                                           0.00009603    0.000455
1437    nvidia-cuda-runtime                                       0.00009603    0.000455
1438    docstring_parser                                          0.00009602    0.000455
1439    snowflake-legacy                                          0.00009601    0.000454
1440    types-tabulate                                            0.00009598    0.000454
1441    jsonpath-ng                                               0.00009597    0.000454
1442    lxml[html_clean]                                          0.00009595    0.000453
1443    Django                                                    0.00009595    0.000453
1444    debugpy                                                   0.00009593    0.000453
1445    zest.releaser                                             0.00009590    0.000452
1446    sphinxcontrib-asyncio~                                    0.00009587    0.000452
1447    bottle                                                    0.00009580    0.000451
1448    parsel                                                    0.00009577    0.000450
1449    itemadapter                                               0.00009577    0.000450
1450    numba-cuda[cu13]                                          0.00009575    0.000450
1451    aioodbc                                                   0.00009563    0.000448
1452    sqlcipher3_binary                                         0.00009563    0.000448
1453    asyncmy!                                                  0.00009563    0.000448
1454    mariadb!                                                  0.00009563    0.000448
1455    cx_oracle                                                 0.00009563    0.000448
1456    typing_extensions!                                        0.00009563    0.000448
1457    croniter                                                  0.00009561    0.000448
1458    flake8-black                                              0.00009533    0.000443
1459    fido2                                                     0.00009525    0.000441
1460    requests-mock                                             0.00009519    0.000440
1461    types-paramiko                                            0.00009518    0.000440
1462    fusepy                                                    0.00009514    0.000439
1463    numpy~                                                    0.00009510    0.000439
1464    pytest-base-url                                           0.00009509    0.000439
1465    pathvalidate                                              0.00009498    0.000437
1466    sphinx-argparse                                           0.00009496    0.000436
1467    libarchive-c                                              0.00009494    0.000436
1468    typed-ast                                                 0.00009488    0.000435
1469    scipy-doctest                                             0.00009487    0.000435
1470    sphobjinv                                                 0.00009484    0.000434
1471    flup                                                      0.00009482    0.000434
1472    hatchling                                                 0.00009481    0.000434
1473    flake8-commas                                             0.00009472    0.000432
1474    redis[hiredis]                                            0.00009460    0.000430
1475    pdoc                                                      0.00009451    0.000429
1476    overrides                                                 0.00009447    0.000428
1477    wtforms                                                   0.00009446    0.000428
1478    libkvikio-cu12                                            0.00009443    0.000427
1479    posthog                                                   0.00009440    0.000427
1480    pytest-httpbin                                            0.00009438    0.000426
1481    vaex-core                                                 0.00009438    0.000426
1482    sqlalchemy-singlestoredb                                  0.00009434    0.000426
1483    python-gitlab                                             0.00009433    0.000426
1484    cssselect2                                                0.00009431    0.000425
1485    munkres                                                   0.00009429    0.000425
1486    dm-tree                                                   0.00009429    0.000425
1487    immutabledict                                             0.00009426    0.000424
1488    e2b                                                       0.00009421    0.000423
1489    PyOpenSSL                                                 0.00009415    0.000422
1490    logfire-api                                               0.00009411    0.000422
1491    standard-imghdr                                           0.00009407    0.000421
1492    oslo.i18n                                                 0.00009401    0.000420
1493    sagemaker-serve                                           0.00009398    0.000419
1494    pyamg                                                     0.00009392    0.000419
1495    ubelt                                                     0.00009390    0.000418
1496    ruff~                                                     0.00009380    0.000416
1497    frozendict                                                0.00009379    0.000416
1498    svglib                                                    0.00009378    0.000416
1499    pytkdocs                                                  0.00009373    0.000415
1500    wsaccel                                                   0.00009372    0.000415
1501    python-socks                                              0.00009372    0.000415
1502    aiohttp-retry                                             0.00009367    0.000414
1503    gymnasium                                                 0.00009364    0.000414
1504    sphinx-asdf                                               0.00009363    0.000414
1505    transformers[sentencepiece]                               0.00009361    0.000413
1506    uritemplate                                               0.00009356    0.000412
1507    diskcache                                                 0.00009348    0.000411
1508    urllib3[socks]                                            0.00009347    0.000411
1509    trio-websocket                                            0.00009347    0.000411
1510    xarray-dataclass                                          0.00009344    0.000410
1511    cartopy                                                   0.00009338    0.000409
1512    backports.tarfile                                         0.00009337    0.000409
1513    types-Pygments                                            0.00009333    0.000408
1514    pyspnego                                                  0.00009332    0.000408
1515    ghapi                                                     0.00009332    0.000408
1516    flake8-quotes                                             0.00009331    0.000408
1517    pytest-env                                                0.00009326    0.000407
1518    faiss-cpu                                                 0.00009326    0.000407
1519    types-click                                               0.00009322    0.000406
1520    intake                                                    0.00009320    0.000406
1521    cupy-cuda13x                                              0.00009313    0.000405
1522    snowflake                                                 0.00009311    0.000405
1523    av                                                        0.00009310    0.000404
1524    msrestazure                                               0.00009308    0.000404
1525    python-json-logger                                        0.00009308    0.000404
1526    logfire                                                   0.00009308    0.000404
1527    pywinpty                                                  0.00009306    0.000404
1528    unicodecsv                                                0.00009306    0.000404
1529    untokenize                                                0.00009303    0.000403
1530    pbs-installer[download,install]                           0.00009303    0.000403
1531    sounddevice                                               0.00009296    0.000402
1532    carto-auth                                                0.00009288    0.000401
1533    big-O                                                     0.00009282    0.000399
1534    pytest-ignore-flaky                                       0.00009282    0.000399
1535    pypng                                                     0.00009278    0.000399
1536    sacrebleu                                                 0.00009278    0.000399
1537    torchdata                                                 0.00009277    0.000399
1538    tabledata                                                 0.00009276    0.000398
1539    mando                                                     0.00009274    0.000398
1540    shiny                                                     0.00009272    0.000398
1541    nibabel                                                   0.00009268    0.000397
1542    Sphinx~                                                   0.00009262    0.000396
1543    blosc                                                     0.00009259    0.000396
1544    jupyter_client                                            0.00009258    0.000395
1545    geopy                                                     0.00009256    0.000395
1546    bqplot                                                    0.00009253    0.000395
1547    ipyleaflet                                                0.00009252    0.000394
1548    sphinx-toolbox                                            0.00009252    0.000394
1549    python-openid                                             0.00009251    0.000394
1550    pybtex-docutils                                           0.00009249    0.000394
1551    python-daemon                                             0.00009237    0.000392
1552    dbt-protos                                                0.00009235    0.000391
1553    mashumaro[msgpack]                                        0.00009235    0.000391
1554    pytest-xdist~                                             0.00009234    0.000391
1555    eventlet                                                  0.00009228    0.000390
1556    readme_renderer                                           0.00009224    0.000390
1557    google-adk                                                0.00009219    0.000389
1558    langchain-anthropic                                       0.00009214    0.000388
1559    flit_core                                                 0.00009212    0.000387
1560    bash-kernel                                               0.00009206    0.000386
1561    bitsandbytes                                              0.00009204    0.000386
1562    latexcodec                                                0.00009204    0.000386
1563    promptflow                                                0.00009202    0.000386
1564    gunicorn                                                  0.00009202    0.000386
1565    pyu2f                                                     0.00009198    0.000385
1566    pbr!                                                      0.00009195    0.000384
1567    XlsxWriter                                                0.00009191    0.000384
1568    pixelmatch                                                0.00009187    0.000383
1569    tensorboardX                                              0.00009187    0.000383
1570    stestr                                                    0.00009187    0.000383
1571    pytest-xdist[psutil]                                      0.00009185    0.000383
1572    nvidia-cudnn-cu13                                         0.00009182    0.000382
1573    nvidia-nccl-cu13                                          0.00009182    0.000382
1574    nvidia-cuda-nvrtc                                         0.00009182    0.000382
1575    google-auth-httplib2                                      0.00009175    0.000381
1576    validate-pyproject-schema-store                           0.00009175    0.000381
1577    hjson                                                     0.00009172    0.000381
1578    Arpeggio                                                  0.00009171    0.000380
1579    ddt!                                                      0.00009167    0.000380
1580    gitdb                                                     0.00009167    0.000380
1581    sphinxcontrib-katex                                       0.00009163    0.000379
1582    pdfminer.six                                              0.00009160    0.000378
1583    pytype                                                    0.00009157    0.000378
1584    ibm-watsonx-ai                                            0.00009156    0.000378
1585    azure-ai-ml                                               0.00009149    0.000377
1586    google-cloud-pubsub                                       0.00009145    0.000376
1587    pendulum                                                  0.00009143    0.000376
1588    gmpy                                                      0.00009141    0.000375
1589    progressbar2                                              0.00009141    0.000375
1590    coverage-conditional-plugin                               0.00009137    0.000375
1591    IPython                                                   0.00009133    0.000374
1592    xlwt                                                      0.00009129    0.000373
1593    atlassian-python-api!                                     0.00009127    0.000373
1594    fastai                                                    0.00009125    0.000372
1595    pytest-datadir[testing]                                   0.00009121    0.000372
1596    markdown~                                                 0.00009120    0.000372
1597    mistletoe~                                                0.00009120    0.000372
1598    panflute~                                                 0.00009120    0.000372
1599    mistune~                                                  0.00009120    0.000372
1600    mdurl~                                                    0.00009120    0.000372
1601    commonmark~                                               0.00009120    0.000372
1602    markdown-it-pyrs                                          0.00009120    0.000372
1603    PyQtWebEngine-Qt5                                         0.00009120    0.000372
1604    tokenizers[testing]                                       0.00009118    0.000371
1605    hypercorn                                                 0.00009114    0.000371
1606    xattr                                                     0.00009113    0.000370
1607    apswutils                                                 0.00009104    0.000369
1608    qoco                                                      0.00009101    0.000368
1609    nr-util                                                   0.00009100    0.000368
1610    wadler-lindig                                             0.00009094    0.000367
1611    deepspeed                                                 0.00009089    0.000366
1612    mnist                                                     0.00009088    0.000366
1613    feedparser                                                0.00009083    0.000365
1614    nvidia-cuda-crt                                           0.00009083    0.000365
1615    locket                                                    0.00009081    0.000365
1616    treq                                                      0.00009081    0.000365
1617    objprint                                                  0.00009080    0.000365
1618    namex                                                     0.00009078    0.000364
1619    blessed                                                   0.00009077    0.000364
1620    editor                                                    0.00009077    0.000364
1621    azure-cosmos                                              0.00009076    0.000364
1622    sgp4                                                      0.00009072    0.000363
1623    ibm-db                                                    0.00009071    0.000363
1624    mwcli                                                     0.00009071    0.000363
1625    mwtypes                                                   0.00009071    0.000363
1626    gql[httpx]                                                0.00009069    0.000363
1627    grain                                                     0.00009066    0.000362
1628    psygnal                                                   0.00009061    0.000361
1629    m2r2                                                      0.00009060    0.000361
1630    opentelemetry-instrumentation-wsgi                        0.00009059    0.000361
1631    bitarray                                                  0.00009056    0.000361
1632    PyYAML~                                                   0.00009053    0.000360
1633    fake-useragent                                            0.00009047    0.000359
1634    aws-cdk.aws-ecr-assets                                    0.00009047    0.000359
1635    resampy                                                   0.00009047    0.000359
1636    pypdfium2                                                 0.00009047    0.000359
1637    tree-sitter-python                                        0.00009046    0.000359
1638    spox                                                      0.00009045    0.000359
1639    kaggle                                                    0.00009044    0.000359
1640    aws-cdk.aws-acmpca                                        0.00009040    0.000358
1641    python-lzo                                                0.00009037    0.000357
1642    readthedocs-sphinx-ext                                    0.00009035    0.000357
1643    requests!                                                 0.00009034    0.000357
1644    pyobjc-framework-Vision                                   0.00009033    0.000357
1645    winkerberos                                               0.00009032    0.000356
1646    rtree                                                     0.00009032    0.000356
1647    dependency-groups                                         0.00009031    0.000356
1648    flake8-comprehensions                                     0.00009027    0.000356
1649    mypy~                                                     0.00009024    0.000355
1650    texttable                                                 0.00009010    0.000353
1651    pyobjc-framework-Contacts                                 0.00009006    0.000352
1652    pyobjc-framework-DiscRecording                            0.00009006    0.000352
1653    pyobjc-framework-LocalAuthentication                      0.00009006    0.000352
1654    pyobjc-framework-SpriteKit                                0.00009006    0.000352
1655    pyobjc-framework-UserNotifications                        0.00009006    0.000352
1656    cuda-toolkit[cublas,cudart,cusparse]                      0.00009006    0.000352
1657    xpresslibs                                                0.00009006    0.000352
1658    autograd                                                  0.00009004    0.000352
1659    scipy-stubs                                               0.00009003    0.000352
1660    types-Jinja2                                              0.00009001    0.000351
1661    types-Werkzeug                                            0.00009001    0.000351
1662    gast!                                                     0.00009001    0.000351
1663    mitmproxy-windows                                         0.00009000    0.000351
1664    mitmproxy-macos                                           0.00009000    0.000351
1665    mitmproxy-linux                                           0.00009000    0.000351
1666    questionary                                               0.00009000    0.000351
1667    opentelemetry-propagator-aws-xray~                        0.00008998    0.000351
1668    myst-parser[linkify]                                      0.00008996    0.000350
1669    PySide6                                                   0.00008995    0.000350
1670    datetime                                                  0.00008992    0.000350
1671    ltp-extension                                             0.00008991    0.000349
1672    ltp-core                                                  0.00008991    0.000349
1673    itkwasm-image-io-emscripten                               0.00008987    0.000349
1674    itkwasm-downsample-emscripten                             0.00008987    0.000349
1675    itkwasm-image-io-wasi                                     0.00008987    0.000349
1676    itkwasm-downsample-wasi                                   0.00008987    0.000349
1677    DyNet                                                     0.00008987    0.000349
1678    typepy[datetime]                                          0.00008987    0.000349
1679    opencensus-context                                        0.00008986    0.000349
1680    pyOpenSSL~                                                0.00008984    0.000348
1681    Cython~                                                   0.00008984    0.000348
1682    trailrunner                                               0.00008983    0.000348
1683    openvino~                                                 0.00008982    0.000348
1684    fast-mail-parser                                          0.00008982    0.000348
1685    nkeys                                                     0.00008982    0.000348
1686    ibm_db                                                    0.00008982    0.000348
1687    libkvikio-cu13                                            0.00008979    0.000347
1688    smithy-aws-core[eventstream,json]~                        0.00008977    0.000347
1689    smithy-http[awscrt]~                                      0.00008977    0.000347
1690    codecov-cli                                               0.00008975    0.000347
1691    roughpy                                                   0.00008971    0.000346
1692    pyrecombine                                               0.00008971    0.000346
1693    types-jsonschema                                          0.00008970    0.000346
1694    jax[cpu]                                                  0.00008969    0.000346
1695    fasteners                                                 0.00008966    0.000345
1696    hf-doc-builder                                            0.00008964    0.000345
1697    valkey                                                    0.00008957    0.000343
1698    sphinxcontrib-sass                                        0.00008955    0.000343
1699    conda-lock                                                0.00008955    0.000343
1700    pefile                                                    0.00008954    0.000343
1701    apache-beam                                               0.00008953    0.000343
1702    google-auth[requests]                                     0.00008948    0.000342
1703    huggingface-hub[inference]                                0.00008948    0.000342
