Closeness Centrality — full node ranking
==================================================================================
Sorted by raw score (descending).
Normalisation: log-normalised.
Total nodes: 6,765
==================================================================================

Rank    Node                                                       Raw Score  Norm Score
229     seaborn                                                   0.35775885    0.281739
230     openai-agents                                             0.35770207    0.281662
231     arelle-release                                            0.35755076    0.281455
232     safety                                                    0.35753186    0.281429
233     cubed                                                     0.35751295    0.281403
234     colorama                                                  0.35739958    0.281248
235     pytest-timeout                                            0.35730515    0.281119
236     arelle_release                                            0.35724852    0.281042
237     somacore                                                  0.35722965    0.281016
238     crosshair-tool                                            0.35717304    0.280939
239     deepeval                                                  0.35709759    0.280836
240     pymilvus                                                  0.35705988    0.280784
241     webdataset                                                0.35690911    0.280578
242     pathspec                                                  0.35689027    0.280553
243     treescope                                                 0.35685260    0.280501
244     botorch                                                   0.35681494    0.280450
245     peft                                                      0.35673965    0.280347
246     google-genai                                              0.35657034    0.280115
247     gptqmodel                                                 0.35641999    0.279910
248     ray                                                       0.35638242    0.279858
249     kedro                                                     0.35634486    0.279807
250     asyncstdlib-fw                                            0.35632608    0.279781
251     nlp                                                       0.35630730    0.279756
252     Twisted                                                   0.35623222    0.279653
253     mlcroissant                                               0.35615717    0.279550
254     hvplot                                                    0.35595094    0.279268
255     oracledb                                                  0.35587601    0.279166
256     pytest-revealtype-injector                                0.35585728    0.279140
257     adbc-driver-manager                                       0.35578238    0.279038
258     nbconvert                                                 0.35574495    0.278987
259     responses                                                 0.35563269    0.278833
260     tenacity                                                  0.35548312    0.278628
261     captum                                                    0.35540839    0.278526
262     torchao                                                   0.35531501    0.278398
263     marimo                                                    0.35531501    0.278398
264     tifffile                                                  0.35518437    0.278220
265     coverage                                                  0.35518437    0.278220
266     jinja2                                                    0.35518437    0.278220
267     safetensors                                               0.35512841    0.278143
268     virtualenv                                                0.35509111    0.278092
269     pyinstrument                                              0.35501654    0.277990
270     opensearch-py                                             0.35496063    0.277913
271     tensorflow-rocm                                           0.35486749    0.277786
272     tensorflow                                                0.35484887    0.277760
273     memray                                                    0.35479301    0.277684
274     tensorflow-cpu-aws                                        0.35477440    0.277658
275     sphinx-gallery                                            0.35477440    0.277658
276     sphinx-autodoc2                                           0.35469996    0.277557
277     mkdocs-macros-plugin                                      0.35462555    0.277455
278     prophet                                                   0.35458836    0.277404
279     rasterio                                                  0.35455117    0.277353
280     dbt-core                                                  0.35442109    0.277175
281     docker                                                    0.35442109    0.277175
282     imbalanced-learn                                          0.35440252    0.277149
283     autobahn                                                  0.35438394    0.277124
284     pylibcudf-cu12                                            0.35436537    0.277098
285     jaxtyping                                                 0.35432823    0.277048
286     pytest-mock                                               0.35430967    0.277022
287     semantic-router                                           0.35429110    0.276997
288     snowflake-cli                                             0.35429110    0.276997
289     toolbox-adk                                               0.35425398    0.276946
290     inline-snapshot                                           0.35421687    0.276895
291     sphinx-immaterial                                         0.35419831    0.276870
292     amd-quark                                                 0.35412412    0.276768
293     reward-kit                                                0.35399435    0.276590
294     trl                                                       0.35384615    0.276387
295     claude-agent-sdk                                          0.35377210    0.276286
296     skorch                                                    0.35356863    0.276007
297     multiscale-spatial-image                                  0.35345774    0.275855
298     great-tables                                              0.35343926    0.275830
299     great_tables                                              0.35343926    0.275830
300     dvclive                                                   0.35338385    0.275754
301     arrow-json                                                0.35332846    0.275678
302     pytorch-forecasting                                       0.35331000    0.275653
303     cached-path                                               0.35327308    0.275602
304     universal-pathlib                                         0.35325462    0.275577
305     python-lsp-server                                         0.35325462    0.275577
306     pmxbot                                                    0.35314393    0.275425
307     tsfresh                                                   0.35308861    0.275349
308     gepa                                                      0.35301488    0.275248
309     importlib-metadata                                        0.35295960    0.275173
310     sentence_transformers                                     0.35294118    0.275147
311     together                                                  0.35283068    0.274996
312     dask-ml                                                   0.35279386    0.274945
313     deepmerge                                                 0.35268346    0.274794
314     apscheduler                                               0.35264668    0.274744
315     ansi2html                                                 0.35257313    0.274643
316     sagemaker-train                                           0.35242612    0.274441
317     shapely                                                   0.35238939    0.274391
318     fairseq-fixed                                             0.35237103    0.274366
319     primp                                                     0.35231595    0.274290
320     snowflake.core                                            0.35218750    0.274114
321     bayesian-optimization                                     0.35216916    0.274089
322     pyhamcrest                                                0.35213248    0.274039
323     causalml                                                  0.35209581    0.273988
324     pyro-ppl                                                  0.35207748    0.273963
325     fiddle                                                    0.35207748    0.273963
326     scikit-optimize                                           0.35205915    0.273938
327     uvicorn                                                   0.35202249    0.273888
328     pandera                                                   0.35196752    0.273812
329     PyOpenSSL                                                 0.35196752    0.273812
330     moocore                                                   0.35194920    0.273787
331     AliPCS-Py                                                 0.35193088    0.273762
332     seqme                                                     0.35185763    0.273662
333     datashader                                                0.35185763    0.273662
334     jupytext                                                  0.35183933    0.273636
335     configspace                                               0.35171122    0.273461
336     ConfigSpace                                               0.35171122    0.273461
337     pillow-heif                                               0.35169293    0.273436
338     pylint                                                    0.35169293    0.273436
339     ixbrl-viewer                                              0.35169293    0.273436
340     vertexai                                                  0.35165635    0.273385
341     sphinx-book-theme                                         0.35160150    0.273310
342     cartopy                                                   0.35160150    0.273310
343     python-graphblas                                          0.35160150    0.273310
344     cucim-cu12                                                0.35152838    0.273210
345     psycopg-pool                                              0.35149184    0.273160
346     pymanopt                                                  0.35145530    0.273110
347     langsmith                                                 0.35145530    0.273110
348     pfns                                                      0.35141877    0.273059
349     unitxt                                                    0.35141877    0.273059
350     torchx                                                    0.35140051    0.273034
351     pytest-regressions                                        0.35136399    0.272984
352     universal_pathlib                                         0.35134573    0.272959
353     hyperopt                                                  0.35134573    0.272959
354     adapters                                                  0.35132748    0.272934
355     tf2onnx                                                   0.35130923    0.272909
356     trimesh                                                   0.35119975    0.272759
357     arxiv                                                     0.35112680    0.272659
358     pygments                                                  0.35110857    0.272634
359     smart_open                                                0.35105389    0.272559
360     jupyter-client                                            0.35103566    0.272534
361     hf-doc-builder                                            0.35094457    0.272409
362     jupyter-releaser                                          0.35090815    0.272359
363     jupyterlab-server                                         0.35085353    0.272284
364     opik                                                      0.35085353    0.272284
365     twine                                                     0.35083532    0.272259
366     awkward                                                   0.35081712    0.272234
367     typing_extensions                                         0.35079892    0.272209
368     jupyterlab_server                                         0.35079892    0.272209
369     snowflake-core                                            0.35078072    0.272184
370     hf_doc_builder                                            0.35068976    0.272059
